,AT,BP,DT,HU,RN,SL,VB,WD,WL,WS,WT
2017-07-01 00:00:00,29.4,1006.5,,75.0,,23.1,,88.0,129.0,0.8,29.2
2017-07-01 01:00:00,29.3,1007.1,,76.0,,21.0,,59.0,121.0,1.0,29.3
2017-07-01 02:00:00,29.0,1007.7,,77.0,,23.4,,118.0,121.0,0.4,29.5
2017-07-01 03:00:00,29.1,1007.7,,78.0,,22.5,,1.0,121.0,0.4.1,29.3
2017-07-01 04:00:00,29.0,1007.3,,78.0,,28.3,,52.0,125.0,0.7,29.1
2017-07-01 05:00:00,28.9,1006.5,,79.0,,30.7,,127.0,135.0,0.4.2,29.2
2017-07-01 06:00:00,28.8,1005.9,,81.0,,28.5,,97.0,141.0,0.6,29.1
2017-07-01 07:00:00,28.2,1005.7,,78.0,,26.0,,6.0,148.0,0.3,29.1
2017-07-01 08:00:00,27.9,1005.5,,80.0,,29.4,,351.0,150.0,0.7.1,29.2
2017-07-01 09:00:00,27.7,1005.5,,79.0,,29.2,,59.1,147.0,1.3,29.2
2017-07-01 10:00:00,27.8,1006.0,,79.0,,27.1,,41.0,141.0,0.8.1,29.9
2017-07-01 11:00:00,28.4,1006.4,,77.0,,23.9,,48.0,130.0,1.3.1,30.3
2017-07-01 12:00:00,30.7,1006.7,,71.0,,23.3,,67.0,120.0,0.5,30.6
2017-07-01 13:00:00,31.6,1006.9,,67.0,,25.2,,202.0,105.0,2.4,30.9
2017-07-01 14:00:00,31.3,1006.8,,71.0,,24.7,,217.0,100.0,2.6,31.0
2017-07-01 15:00:00,31.0,1006.7,,68.0,,22.0,,203.0,91.0,3.8,31.3
2017-07-01 16:00:00,31.8,1006.2,,69.0,,23.0,,208.0,140.0,4.0,31.3
2017-07-01 17:00:00,31.5,1005.6,,70.0,,25.6,,214.0,610.0,4.5,31.2
2017-07-01 18:00:00,32.1,1005.1,,66.0,,25.3,,219.0,117.0,3.1,31.3
2017-07-01 19:00:00,31.3,1004.2,,68.0,,22.8,,212.0,916.0,2.4.1,31.1
2017-07-01 20:00:00,31.4,1004.2,,69.0,,23.4,,217.1,154.0,1.9,30.8
2017-07-01 21:00:00,30.8,1004.4,,67.0,,23.8,,224.0,1608.0,1.8,30.7
2017-07-01 22:00:00,30.6,1005.0,,69.0,,25.9,,177.0,88.0,1.5,30.3
2017-07-01 23:00:00,30.2,1005.4,,73.0,,23.9,,181.0,2349.0,1.8.1,30.0
2017-07-02 00:00:00,29.9,1006.0,,74.0,,22.8,,171.0,145.0,1.9,29.6
2017-07-02 01:00:00,29.8,1006.3,,71.0,,23.1,,158.0,138.0,1.8,29.5
2017-07-02 02:00:00,29.7,1006.6,,74.0,,20.4,,153.0,130.0,1.1,29.4
2017-07-02 03:00:00,29.8,1006.6,,77.0,,21.4,,182.0,124.0,0.9,29.5
2017-07-02 04:00:00,29.5,1006.2,,78.0,,21.5,,169.0,122.0,1.2,29.3
2017-07-02 05:00:00,29.7,1005.7,,79.0,,19.3,,193.0,115.0,2.0,29.2
2017-07-02 06:00:00,29.5,1004.9,,78.0,,19.1,,178.0,122.0,2.1,29.4
2017-07-02 07:00:00,29.4,1004.7,,80.0,,19.7,,196.0,120.0,2.3,29.4
2017-07-02 08:00:00,29.4,1004.8,,80.0,,20.7,,204.0,128.0,2.0.1,29.4
2017-07-02 09:00:00,28.8,1005.3,,82.0,,27.1,,147.0,131.0,0.4,29.9
2017-07-02 10:00:00,28.8,1005.9,,83.0,,21.2,,165.0,127.0,0.3,30.5
2017-07-02 11:00:00,29.6,1006.0,,80.0,,22.4,,192.0,130.0,0.4.1,31.1
2017-07-02 12:00:00,30.6,1006.3,,77.0,,22.2,,310.0,128.0,1.5,31.7
2017-07-02 13:00:00,31.6,1005.9,,72.0,,22.3,,224.0,119.0,1.5.1,32.1
2017-07-02 14:00:00,31.5,1006.1,,74.0,,20.9,,266.0,111.0,2.6,32.4
2017-07-02 15:00:00,31.8,1005.5,,71.0,,21.4,,211.0,103.0,3.2,32.0
2017-07-02 16:00:00,32.2,1004.8,,65.0,,22.3,,247.0,94.0,4.1,32.0
2017-07-02 17:00:00,32.2,1004.5,,64.0,,22.5,,254.0,149.0,4.6,32.0
2017-07-02 18:00:00,31.4,1004.2,,66.0,,23.1,,266.1,617.0,5.0,31.8
2017-07-02 19:00:00,31.3,1003.8,,68.0,,23.6,,256.0,112.0,4.2,31.1
2017-07-02 20:00:00,31.0,1004.1,,66.0,,24.8,,248.0,1206.0,4.5,31.0
2017-07-02 21:00:00,30.8,1004.5,,66.0,,26.9,,262.0,136.0,4.0,30.8
2017-07-02 22:00:00,30.4,1004.7,,67.0,,26.2,,248.1,1747.0,2.3.1,30.5
2017-07-02 23:00:00,30.0,1005.2,,68.0,,24.3,,273.0,9999.0,1.8.1,30.1
2017-07-03 00:00:00,29.7,1005.6,,68.0,,22.5,,314.0,,1.0,
2017-07-03 01:00:00,29.6,1005.8,,69.0,,20.4,,213.0,,0.2,
2017-07-03 02:00:00,29.3,1006.0,,72.0,,21.1,,217.0,,0.4,
2017-07-03 03:00:00,28.9,1005.9,,71.0,,19.3,,111.0,,0.0,
2017-07-03 04:00:00,29.1,1005.7,,73.0,,23.4,,278.0,,0.2.1,
2017-07-03 05:00:00,29.3,1005.1,,71.0,,23.8,,41.0,,0.0.1,
2017-07-03 06:00:00,29.6,1004.5,,76.0,,23.4,,139.0,,0.9,
2017-07-03 07:00:00,29.5,1004.3,,78.0,,23.8,,164.0,,1.9,
2017-07-03 08:00:00,29.7,1004.3,,77.0,,25.4,,179.0,,1.3,
2017-07-03 09:00:00,29.8,1004.7,,76.0,,25.6,,166.0,,1.1,
2017-07-03 10:00:00,29.8,1005.2,,76.0,,26.1,,158.0,,1.2,
2017-07-03 11:00:00,30.1,1005.8,,76.0,,25.9,,159.0,,1.9.1,
2017-07-03 12:00:00,30.6,1005.7,,73.0,,23.4,,194.0,,3.2,
2017-07-03 13:00:00,30.7,1005.8,,74.0,,23.6,,195.0,,2.9,
2017-07-03 14:00:00,31.1,1005.6,,71.0,,23.1,,199.0,,1.9.2,
2017-07-03 15:00:00,31.6,1005.2,,68.0,,22.8,,263.0,,1.7,
2017-07-03 16:00:00,31.7,1005.0,,62.0,,22.2,,246.0,,3.7,
2017-07-03 17:00:00,31.4,1004.6,,69.0,,22.4,,215.0,,4.0,
2017-07-03 18:00:00,31.2,1004.1,,65.0,,23.4,,246.1,,3.3,
2017-07-03 19:00:00,30.9,1003.8,,68.0,,23.6,,250.0,,3.7.1,
2017-07-03 20:00:00,30.6,1003.7,,66.0,,23.5,,256.0,,3.7.2,
2017-07-03 21:00:00,30.2,1003.8,,68.0,,24.9,,256.1,,3.9,
2017-07-03 22:00:00,29.8,1004.1,,71.0,,24.8,,259.0,,4.0.1,
2017-07-03 23:00:00,29.4,1004.6,,73.0,,26.9,,234.0,,3.2.1,
2017-07-04 00:00:00,29.4,1005.7,,72.0,,27.3,,250.0,164.0,2.2,29.6
2017-07-04 01:00:00,29.4,1006.1,,72.0,,24.9,,255.0,153.0,1.2,29.3
2017-07-04 02:00:00,29.2,1006.6,,73.0,,23.0,,315.0,148.0,1.8,28.7
2017-07-04 03:00:00,28.9,1006.6,,75.0,,21.8,,314.0,135.0,1.5,28.9
2017-07-04 04:00:00,28.6,1005.9,,75.0,,23.9,,289.0,120.0,1.2.1,29.0
2017-07-04 05:00:00,28.2,1005.8,,75.0,,26.1,,298.0,106.0,0.4,29.0
2017-07-04 06:00:00,28.0,1005.2,,75.0,,29.1,,307.0,98.0,1.4,29.2
2017-07-04 07:00:00,27.9,1004.8,,74.0,,30.5,,307.1,99.0,1.2.2,29.3
2017-07-04 08:00:00,27.8,1004.6,,74.0,,29.9,,334.0,97.0,0.4.1,29.2
2017-07-04 09:00:00,28.0,1005.1,,73.0,,30.7,,42.0,99.0,0.7,29.5
2017-07-04 10:00:00,28.5,1005.7,,73.0,,30.8,,0.0,104.0,0.3,29.8
2017-07-04 11:00:00,29.7,1006.1,,69.0,,31.1,,131.0,108.0,0.0,30.3
2017-07-04 12:00:00,31.5,1006.8,,64.0,,30.8,,140.0,115.0,1.2.3,30.5
2017-07-04 13:00:00,32.0,1007.4,,63.0,,29.9,,175.0,109.0,1.6,31.1
2017-07-04 14:00:00,33.7,1007.3,,49.0,,29.5,,166.0,109.0,2.4,32.0
2017-07-04 15:00:00,33.5,1007.0,,55.0,,29.3,,171.0,107.0,3.3,32.0
2017-07-04 16:00:00,33.7,1006.7,,53.0,,29.2,,175.1,95.0,2.9,32.2
2017-07-04 17:00:00,33.7,1005.9,,57.0,,30.2,,127.0,53.0,1.7,31.6
2017-07-04 18:00:00,34.1,1005.0,,55.0,,28.3,,142.0,166.0,2.7,31.2
2017-07-04 19:00:00,34.3,1004.3,,55.0,,27.5,,157.0,732.0,2.2.1,30.7
2017-07-04 20:00:00,33.6,1004.6,,58.0,,27.6,,155.0,91.0,2.6,30.3
2017-07-04 21:00:00,32.9,1004.7,,62.0,,27.3,,167.0,1537.0,2.0,30.0
2017-07-04 22:00:00,31.2,1005.1,,66.0,,27.5,,150.0,118.0,1.2.4,30.0
2017-07-04 23:00:00,29.4,1006.2,,67.0,,27.6,,259.0,2005.0,1.9,29.7
2017-07-05 00:00:00,29.4,1006.5,,65.0,11.0,28.0,,216.0,165.0,0.4,29.7
2017-07-05 01:00:00,29.7,1006.7,,67.0,1.5,27.1,,41.0,175.0,1.2,29.2
2017-07-05 02:00:00,29.7,1007.2,,69.0,1.8,26.0,,345.0,172.0,0.4.1,29.3
2017-07-05 03:00:00,29.4,1007.7,,71.0,0.1,25.8,,9.0,164.0,0.4.2,29.3
2017-07-05 04:00:00,29.5,1007.4,,73.0,14.4,29.5,,54.0,149.0,0.9,29.5
2017-07-05 05:00:00,29.1,1006.7,,74.0,14.4,28.6,,4.0,132.0,0.5,29.0
2017-07-05 06:00:00,28.9,1006.3,,76.0,,27.1,,35.0,117.0,0.9.1,28.8
2017-07-05 07:00:00,28.8,1005.8,,77.0,,28.5,,50.0,105.0,1.1,28.9
2017-07-05 08:00:00,25.4,1006.8,,84.0,,30.3,,340.0,95.0,1.0,28.9
2017-07-05 09:00:00,25.5,1007.1,,86.0,,31.9,,337.0,83.0,0.9.2,29.1
2017-07-05 10:00:00,25.2,1007.3,,86.0,,31.8,,40.0,83.0,0.4.3,29.3
2017-07-05 11:00:00,26.1,1007.5,,86.0,,32.7,,61.0,89.0,0.4.4,29.6
2017-07-05 12:00:00,27.7,1008.4,,80.0,,32.5,,48.0,94.0,1.0.1,29.9
2017-07-05 13:00:00,28.1,1008.9,,77.0,,32.6,,263.0,101.0,3.2,30.3
2017-07-05 14:00:00,29.1,1008.6,,70.0,,32.5,,296.0,105.0,2.3,30.9
2017-07-05 15:00:00,30.8,1007.8,,59.0,,32.2,,273.0,109.0,1.1.1,31.4
2017-07-05 16:00:00,31.4,1006.7,,58.0,,29.4,,215.0,108.0,0.9.3,30.9
2017-07-05 17:00:00,32.2,1006.2,,58.0,,2.0,,292.0,99.0,0.7,30.9
2017-07-05 18:00:00,32.4,1005.8,,60.0,,25.4,,233.0,32.0,1.8,30.6
2017-07-05 19:00:00,31.4,1005.2,,62.0,,24.9,,206.0,177.0,1.9,30.2
2017-07-05 20:00:00,31.9,1005.1,,55.0,,25.6,,153.0,827.0,1.8.1,30.3
2017-07-05 21:00:00,30.9,1005.5,,60.0,,24.3,,160.0,80.0,0.8,29.7
2017-07-05 22:00:00,30.5,1006.0,,62.0,,26.5,,170.0,1641.0,1.4,30.2
2017-07-05 23:00:00,29.9,1006.6,,64.0,,25.4,,135.0,9999.0,0.8.1,29.6
2017-07-06 00:00:00,29.5,1007.1,,67.0,0.1,28.3,,112.0,154.0,0.7,30.1
2017-07-06 01:00:00,29.3,1007.5,,69.0,9.5,27.1,,58.0,166.0,0.9,29.6
2017-07-06 02:00:00,29.2,1008.8,,70.0,7.4,25.9,,70.0,175.0,0.7.1,29.3
2017-07-06 03:00:00,29.2,1008.4,,73.0,0.5,26.8,,33.0,176.0,0.8,29.4
2017-07-06 04:00:00,28.8,1007.5,,76.0,0.3,25.5,,34.0,171.0,0.7.2,29.1
2017-07-06 05:00:00,28.7,1007.0,,77.0,0.3,23.7,,50.0,162.0,0.5,28.9
2017-07-06 06:00:00,28.7,1006.3,,77.0,0.5,25.2,,22.0,145.0,0.5.1,28.7
2017-07-06 07:00:00,26.8,1006.1,,79.0,16.5,28.8,,238.0,125.0,1.8,29.0
2017-07-06 08:00:00,25.9,1007.0,,85.0,21.6,31.6,,140.0,108.0,1.8.1,29.2
2017-07-06 09:00:00,25.8,1006.6,,89.0,17.5,31.5,,351.0,92.0,0.5.2,29.3
2017-07-06 10:00:00,25.9,1007.0,,91.0,39.2,33.1,,51.0,78.0,0.9.1,29.3
2017-07-06 11:00:00,26.2,1007.5,,91.0,56.7,32.5,,88.0,73.0,0.8.1,29.5
2017-07-06 12:00:00,26.9,1007.5,,86.0,,31.6,,54.0,77.0,0.5.3,30.0
2017-07-06 13:00:00,28.7,1007.9,,75.0,,31.6,,207.0,81.0,0.3,30.6
2017-07-06 14:00:00,29.8,1007.8,,70.0,,31.4,,222.0,89.0,1.1,30.6
2017-07-06 15:00:00,30.1,1007.3,,68.0,,32.3,,218.0,99.0,2.3,30.8
2017-07-06 16:00:00,31.0,1007.1,,65.0,,32.5,,214.0,107.0,1.9,30.9
2017-07-06 17:00:00,30.7,1006.3,,70.0,,32.5,,166.0,109.0,3.1,30.6
2017-07-06 18:00:00,30.3,1005.5,,71.0,,32.5,,168.0,178.0,3.0,30.4
2017-07-06 19:00:00,30.8,1004.8,,66.0,,30.3,,170.0,858.0,2.9,29.8
2017-07-06 20:00:00,30.2,1004.3,,69.0,,21.4,,158.0,70.0,2.4,28.9
2017-07-06 21:00:00,28.8,1004.4,,75.0,,23.9,,162.0,1639.0,1.4,29.2
2017-07-06 22:00:00,26.8,1005.0,,82.0,,23.8,,50.1,9999.0,2.2,29.1
2017-07-06 23:00:00,27.0,1006.0,,91.0,,24.5,,51.1,9999.0,1.4.1,28.9
2017-07-07 00:00:00,26.6,1006.5,,92.0,0.4,25.6,,48.0,152.0,1.3,28.9
2017-07-07 01:00:00,26.6,1006.8,,92.0,0.1,29.2,,48.1,168.0,1.4,28.9
2017-07-07 02:00:00,26.6,1007.2,,90.0,0.1,27.5,,51.0,176.0,1.5,29.0
2017-07-07 03:00:00,26.8,1007.2,,87.0,38.3,26.6,,42.0,181.0,1.0,28.8
2017-07-07 04:00:00,26.2,1006.8,,92.0,6.1,25.8,,45.0,179.0,1.0.1,28.5
2017-07-07 05:00:00,26.0,1006.5,,95.0,4.1,25.2,,52.0,172.0,2.1,28.2
2017-07-07 06:00:00,25.8,1005.8,,95.0,6.6,24.1,,42.1,159.0,1.5.1,28.1
2017-07-07 07:00:00,25.7,1005.2,,95.0,4.2,23.1,,353.0,139.0,1.3.1,27.9
2017-07-07 08:00:00,25.8,1005.4,,96.0,7.0,24.2,,51.1,119.0,1.7,28.0
2017-07-07 09:00:00,26.0,1006.1,,96.0,2.7,25.2,,318.0,94.0,0.5,28.6
2017-07-07 10:00:00,25.8,1006.4,,96.0,2.6,23.1,,47.0,78.0,0.5.1,28.4
2017-07-07 11:00:00,25.9,1006.8,,96.0,2.7,22.5,,13.0,66.0,0.5.2,28.3
2017-07-07 12:00:00,25.9,1007.4,,96.0,0.2,19.7,,52.1,60.0,1.2,27.8
2017-07-07 13:00:00,26.0,1007.6,,96.0,0.2,17.6,,47.1,66.0,0.9,27.6
2017-07-07 14:00:00,26.2,1007.6,,93.0,0.4,15.6,,48.2,76.0,1.7.1,27.8
2017-07-07 15:00:00,26.7,1007.3,,92.0,0.1,13.6,,47.2,79.0,1.3.2,28.1
2017-07-07 16:00:00,27.8,1006.9,,85.0,7.5,13.1,,50.0,92.0,1.3.3,27.7
2017-07-07 17:00:00,29.7,1006.3,,78.0,72.2,11.6,,142.0,102.0,0.0,27.4
2017-07-07 18:00:00,31.0,1005.9,,72.0,11.1,11.5,,289.0,184.0,0.5.3,27.3
2017-07-07 19:00:00,27.0,1005.6,,85.0,83.3,10.3,,61.0,918.0,1.1,27.0
2017-07-07 20:00:00,27.2,1005.2,,86.0,,10.9,,71.0,60.0,0.6,26.8
2017-07-07 21:00:00,27.7,1005.3,,86.0,,11.1,,118.0,1757.0,0.6.1,26.6
2017-07-07 22:00:00,27.4,1006.0,,85.0,,12.6,,99.0,9999.0,1.7.2,26.5
2017-07-07 23:00:00,27.4,1006.8,,85.0,,11.7,,50.1,9999.0,0.8,26.5
2017-07-08 00:00:00,27.4,1007.6,,86.0,13.5,13.5,,89.0,138.0,0.0,26.5
2017-07-08 01:00:00,27.2,1008.2,,87.0,0.1,12.6,,50.0,155.0,1.2,26.6
2017-07-08 02:00:00,27.2,1009.4,,87.0,5.7,12.9,,48.0,171.0,0.3,26.6
2017-07-08 03:00:00,27.3,1009.4,,88.0,13.6,13.4,,97.0,180.0,0.3.1,26.7
2017-07-08 04:00:00,27.2,1009.0,,88.0,5.7,13.6,,41.0,184.0,0.8,26.7
2017-07-08 05:00:00,27.1,1008.2,,87.0,19.3,14.7,,48.1,179.0,1.0,26.6
2017-07-08 06:00:00,27.2,1007.3,,88.0,,14.7,,353.0,166.0,0.3.2,26.7
2017-07-08 07:00:00,26.4,1007.2,,90.0,,16.6,,55.0,147.0,1.6,26.8
2017-07-08 08:00:00,26.3,1007.2,,92.0,,15.1,,63.0,124.0,0.5,26.8
2017-07-08 09:00:00,26.1,1007.1,,94.0,,14.5,,0.0,105.0,0.0.1,26.9
2017-07-08 10:00:00,26.4,1007.3,,95.0,,18.5,,60.0,82.0,0.8.1,27.1
2017-07-08 11:00:00,27.3,1007.8,,95.0,,20.6,,349.0,67.0,0.1,27.2
2017-07-08 12:00:00,29.4,1008.4,,84.0,,19.0,,148.0,57.0,1.0.1,27.6
2017-07-08 13:00:00,30.0,1008.9,,77.0,,17.3,,249.0,58.0,0.1.1,27.8
2017-07-08 14:00:00,30.5,1008.9,,76.0,,17.3,,178.0,64.0,1.6.1,27.4
2017-07-08 15:00:00,30.7,1008.8,,73.0,,17.3,,161.0,74.0,2.0,27.5
2017-07-08 16:00:00,30.8,1008.3,,74.0,,16.5,,152.0,84.0,2.2,28.1
2017-07-08 17:00:00,28.1,1008.1,,77.0,,15.4,,325.0,97.0,1.4,29.0
2017-07-08 18:00:00,29.1,1007.2,,73.0,,15.2,,22.0,184.0,0.6,28.7
2017-07-08 19:00:00,31.6,1006.7,,67.0,,14.9,,304.0,959.0,1.3,28.1
2017-07-08 20:00:00,31.7,1006.3,,68.0,,14.7,,264.0,54.0,1.8,27.6
2017-07-08 21:00:00,31.2,1006.4,,72.0,,14.6,,204.0,1855.0,1.0.2,27.5
2017-07-08 22:00:00,30.2,1006.7,,74.0,,14.4,,125.0,9999.0,1.3.1,27.4
2017-07-08 23:00:00,29.3,1007.4,,74.0,,14.6,,69.0,9999.0,0.6.1,27.4
2017-07-09 00:00:00,29.0,1008.2,,78.0,0.2,13.9,,58.0,134.0,0.7,27.4
2017-07-09 01:00:00,28.8,1009.0,,78.0,0.1,14.3,,48.0,149.0,0.9,27.4
2017-07-09 02:00:00,28.6,1009.8,,80.0,0.2,14.8,,337.0,168.0,0.6,27.5
2017-07-09 03:00:00,28.4,1010.1,,80.0,0.1,15.5,,37.0,175.0,0.7.1,27.6
2017-07-09 04:00:00,28.0,1010.0,,82.0,0.3,15.6,,339.0,185.0,0.0,27.7
2017-07-09 05:00:00,28.1,1009.3,,82.0,,14.5,,43.0,185.0,1.4,27.7
2017-07-09 06:00:00,27.8,1008.6,,83.0,,15.4,,52.0,177.0,1.0,27.7
2017-07-09 07:00:00,27.9,1008.4,,83.0,,20.2,,92.0,159.0,0.7.2,27.8
2017-07-09 08:00:00,28.3,1008.6,,82.0,,19.1,,125.0,135.0,1.1,27.9
2017-07-09 09:00:00,28.0,1008.7,,82.0,,19.1,,63.0,114.0,1.9,28.3
2017-07-09 10:00:00,27.7,1008.8,,84.0,,18.0,,49.0,93.0,0.5,29.1
2017-07-09 11:00:00,28.6,1008.9,,81.0,,19.2,,58.1,69.0,0.8,30.0
2017-07-09 12:00:00,30.6,1009.3,,73.0,,19.5,,303.0,58.0,1.9.1,30.7
2017-07-09 13:00:00,31.6,1009.4,,67.0,,26.6,,211.0,56.0,1.1.1,30.4
2017-07-09 14:00:00,32.3,1009.3,,65.0,,24.4,,173.0,56.0,2.9,31.6
2017-07-09 15:00:00,32.8,1009.1,,62.0,,27.0,,184.0,63.0,2.4,31.1
2017-07-09 16:00:00,33.2,1008.8,,63.0,,22.8,,169.0,75.0,2.0,30.7
2017-07-09 17:00:00,33.6,1008.2,,60.0,,20.2,,130.0,89.0,1.4.1,30.6
2017-07-09 18:00:00,32.7,1007.5,,62.0,,19.3,,162.0,188.0,2.6,30.5
2017-07-09 19:00:00,32.0,1006.9,,65.0,,19.5,,139.0,1019.0,1.7,30.0
2017-07-09 20:00:00,31.5,1006.4,,68.0,,19.4,,166.0,50.0,2.4.1,29.1
2017-07-09 21:00:00,31.7,1006.1,,66.0,,19.0,,166.1,1941.0,2.1,28.8
2017-07-09 22:00:00,30.7,1007.2,,72.0,,18.7,,165.0,9999.0,1.5,28.6
2017-07-09 23:00:00,30.1,1007.9,,74.0,,20.4,,151.0,9999.0,1.8,28.8
2017-07-10 00:00:00,30.0,1008.5,,75.0,2.8,17.3,,,127.0,,28.5
2017-07-10 01:00:00,29.9,1008.7,,76.0,2.8,18.3,,,143.0,,28.5
2017-07-10 02:00:00,29.7,1009.1,,75.0,2.8,20.0,,,163.0,,28.5
2017-07-10 03:00:00,29.7,1009.2,,77.0,,20.8,,,180.0,,28.5
2017-07-10 04:00:00,29.6,1008.4,,77.0,,20.9,,,189.0,,28.2
2017-07-10 05:00:00,29.6,1007.4,,77.0,,19.9,,,193.0,,28.2
2017-07-10 06:00:00,29.6,1006.9,,79.0,,18.6,,,190.0,,28.1
2017-07-10 07:00:00,28.9,1006.5,,82.0,,18.6,,,179.0,,28.2
2017-07-10 08:00:00,29.0,1006.2,,80.0,,18.2,,,155.0,,28.4
2017-07-10 09:00:00,28.9,1006.3,,79.0,,20.5,,,134.0,,28.6
2017-07-10 10:00:00,29.1,1006.7,,79.0,,21.4,,,107.0,,29.1
2017-07-10 11:00:00,29.9,1007.2,,76.0,,22.7,,,88.0,,29.3
2017-07-10 12:00:00,31.2,1007.4,,71.0,,24.8,,,68.0,,29.5
2017-07-10 13:00:00,31.5,1007.7,,68.0,,23.0,,,58.0,,30.4
2017-07-10 14:00:00,31.0,1007.8,,69.0,,25.3,,,59.0,,30.6
2017-07-10 15:00:00,31.7,1007.7,,63.0,,27.7,,,66.0,,30.8
2017-07-10 16:00:00,32.2,1007.4,,63.0,,22.7,,,77.0,,31.0
2017-07-10 17:00:00,32.6,1006.8,,62.0,,20.7,,,84.0,,31.0
2017-07-10 18:00:00,33.4,1006.2,,57.0,,20.4,,,196.0,,30.0
2017-07-10 19:00:00,32.6,1005.3,,63.0,,20.2,,,1043.0,,29.6
2017-07-10 20:00:00,32.4,1005.0,,64.0,,19.9,,,52.0,,29.2
2017-07-10 21:00:00,31.1,1006.0,,69.0,,19.5,,,1913.0,,29.1
2017-07-10 22:00:00,30.6,1005.9,,71.0,,21.9,,,9999.0,,29.0
2017-07-10 23:00:00,30.3,1006.3,,74.0,,26.0,,,9999.0,,29.2
2017-07-11 00:00:00,30.1,1006.7,,74.0,7.5,20.9,,96.0,119.0,1.6,29.0
2017-07-11 01:00:00,30.1,1007.4,,74.0,3.9,21.0,,72.0,133.0,1.1,28.9
2017-07-11 02:00:00,30.0,1007.9,,74.0,0.8,21.1,,120.0,153.0,1.7,28.7
2017-07-11 03:00:00,29.8,1007.8,,75.0,0.1,21.1,,150.0,171.0,1.1.1,28.6
2017-07-11 04:00:00,29.6,1007.4,,75.0,6.7,20.6,,154.0,186.0,1.1.2,28.4
2017-07-11 05:00:00,29.6,1006.9,,75.0,0.1,23.6,,141.0,193.0,0.6,28.4
2017-07-11 06:00:00,29.4,1006.4,,76.0,19.1,25.8,,141.1,193.0,1.6.1,28.3
2017-07-11 07:00:00,29.3,1006.0,,78.0,19.1,24.3,,131.0,188.0,1.3,28.1
2017-07-11 08:00:00,28.7,1006.1,,78.0,,31.2,,54.0,171.0,0.8,28.3
2017-07-11 09:00:00,28.5,1006.4,,77.0,,23.7,,106.0,146.0,1.9,28.1
2017-07-11 10:00:00,28.1,1006.8,,77.0,,25.1,,90.0,120.0,1.2,28.3
